Date,Label,total_words,unique_words,repeated_words,repeated_word_ratio
2015-07-31,0,532,360,172,0.3233082706766917
2015-08-03,0,462,335,127,0.2748917748917749
2015-08-04,0,506,344,162,0.3201581027667984
2015-08-05,0,491,346,145,0.2953156822810591
2015-08-06,0,534,373,161,0.301498127340824
2015-08-07,0,606,403,203,0.334983498349835
2015-08-10,1,434,312,122,0.28110599078341014
2015-08-11,0,525,359,166,0.3161904761904762
2015-08-12,0,469,319,150,0.31982942430703626
2015-08-13,1,521,352,169,0.32437619961612285
2015-08-14,1,432,324,108,0.25
2015-08-17,1,389,288,101,0.2596401028277635
2015-08-18,0,440,312,128,0.2909090909090909
2015-08-19,0,525,357,168,0.32
2015-08-20,0,508,346,162,0.3188976377952756
2015-08-21,0,509,346,163,0.32023575638506874
2015-08-24,0,432,296,136,0.3148148148148148
2015-08-25,0,398,280,118,0.2964824120603015
2015-08-26,1,529,363,166,0.31379962192816635
2015-08-27,1,523,351,172,0.32887189292543023
2015-08-28,0,531,367,164,0.3088512241054614
2015-08-31,0,508,364,144,0.28346456692913385
2015-09-01,0,512,343,169,0.330078125
2015-09-02,1,463,323,140,0.3023758099352052
2015-09-03,1,505,347,158,0.31287128712871287
2015-09-04,0,413,303,110,0.26634382566585957
2015-09-08,1,505,329,176,0.3485148514851485
2015-09-09,0,413,302,111,0.2687651331719128
2015-09-10,1,462,334,128,0.27705627705627706
2015-09-11,1,386,295,91,0.23575129533678757
2015-09-14,0,505,363,142,0.2811881188118812
2015-09-15,1,445,308,137,0.30786516853932583
2015-09-16,1,499,361,138,0.27655310621242485
2015-09-17,0,476,334,142,0.29831932773109243
2015-09-18,0,355,265,90,0.2535211267605634
2015-09-21,1,470,334,136,0.28936170212765955
2015-09-22,0,527,362,165,0.31309297912713474
2015-09-23,0,505,363,142,0.2811881188118812
2015-09-24,0,427,304,123,0.28805620608899296
2015-09-25,1,370,283,87,0.23513513513513515
2015-09-28,0,412,291,121,0.2936893203883495
2015-09-29,1,612,408,204,0.3333333333333333
2015-09-30,1,486,337,149,0.3065843621399177
2015-10-01,0,396,277,119,0.3005050505050505
2015-10-02,1,434,305,129,0.29723502304147464
2015-10-05,1,491,349,142,0.2892057026476578
2015-10-06,1,498,346,152,0.30522088353413657
2015-10-07,1,436,313,123,0.28211009174311924
2015-10-08,1,377,281,96,0.2546419098143236
2015-10-09,1,481,319,162,0.3367983367983368
2015-10-12,1,468,335,133,0.2841880341880342
2015-10-13,0,322,258,64,0.19875776397515527
2015-10-14,0,592,385,207,0.34966216216216217
2015-10-15,1,472,328,144,0.3050847457627119
2015-10-16,1,389,287,102,0.2622107969151671
2015-10-19,1,452,325,127,0.2809734513274336
2015-10-20,0,486,341,145,0.29835390946502055
2015-10-21,0,518,364,154,0.2972972972972973
2015-10-22,1,563,386,177,0.31438721136767317
2015-10-23,1,497,342,155,0.3118712273641851
2015-10-26,0,452,322,130,0.28761061946902655
2015-10-27,0,526,359,167,0.31749049429657794
2015-10-28,1,407,291,116,0.28501228501228504
2015-10-29,0,553,370,183,0.3309222423146474
2015-10-30,0,459,329,130,0.28322440087145967
2015-11-02,1,419,291,128,0.3054892601431981
2015-11-03,1,604,379,225,0.37251655629139074
2015-11-04,0,562,376,186,0.3309608540925267
2015-11-05,0,408,289,119,0.2916666666666667
2015-11-06,1,539,365,174,0.3228200371057514
2015-11-09,0,402,290,112,0.27860696517412936
2015-11-10,1,517,385,132,0.2553191489361702
2015-11-11,0,510,347,163,0.3196078431372549
2015-11-12,0,536,387,149,0.27798507462686567
2015-11-13,0,439,306,133,0.30296127562642367
2015-11-16,1,337,229,108,0.32047477744807124
2015-11-17,1,393,259,134,0.34096692111959287
2015-11-18,1,393,266,127,0.3231552162849873
2015-11-19,0,400,274,126,0.315
2015-11-20,1,456,314,142,0.31140350877192985
2015-11-23,0,407,304,103,0.25307125307125306
2015-11-24,1,374,264,110,0.29411764705882354
2015-11-25,1,359,245,114,0.31754874651810583
2015-11-27,0,417,293,124,0.2973621103117506
2015-11-30,0,418,294,124,0.2966507177033493
2015-12-01,1,381,288,93,0.2440944881889764
2015-12-02,0,350,264,86,0.24571428571428572
2015-12-03,0,450,327,123,0.2733333333333333
2015-12-04,1,404,290,114,0.28217821782178215
2015-12-07,0,410,291,119,0.29024390243902437
2015-12-08,0,538,367,171,0.31784386617100374
2015-12-09,0,497,336,161,0.323943661971831
2015-12-10,1,531,361,170,0.32015065913371
2015-12-11,0,481,317,164,0.340956340956341
2015-12-14,1,367,274,93,0.25340599455040874
2015-12-15,1,465,326,139,0.2989247311827957
2015-12-16,1,496,347,149,0.3004032258064516
2015-12-17,0,410,297,113,0.275609756097561
2015-12-18,0,371,291,80,0.215633423180593
2015-12-21,1,400,300,100,0.25
2015-12-22,1,351,277,74,0.21082621082621084
2015-12-23,1,397,297,100,0.2518891687657431
2015-12-24,0,493,359,134,0.2718052738336714
2015-12-28,0,447,303,144,0.3221476510067114
2015-12-29,1,387,279,108,0.27906976744186046
2015-12-30,0,367,269,98,0.2670299727520436
2015-12-31,0,515,345,170,0.3300970873786408
2016-01-04,0,377,267,110,0.2917771883289125
2016-01-05,1,522,360,162,0.3103448275862069
2016-01-06,0,376,288,88,0.23404255319148937
2016-01-07,0,474,338,136,0.2869198312236287
2016-01-08,0,509,364,145,0.28487229862475444
2016-01-11,1,410,289,121,0.2951219512195122
2016-01-12,1,327,244,83,0.25382262996941896
2016-01-13,0,431,309,122,0.28306264501160094
2016-01-14,1,406,294,112,0.27586206896551724
2016-01-15,0,335,233,102,0.3044776119402985
2016-01-19,1,433,308,125,0.28868360277136257
2016-01-20,0,407,291,116,0.28501228501228504
2016-01-21,1,534,348,186,0.34831460674157305
2016-01-22,1,372,278,94,0.25268817204301075
2016-01-25,0,420,304,116,0.2761904761904762
2016-01-26,1,412,306,106,0.25728155339805825
2016-01-27,0,469,311,158,0.3368869936034115
2016-01-28,1,354,267,87,0.2457627118644068
2016-01-29,1,357,273,84,0.23529411764705882
2016-02-01,0,479,350,129,0.26931106471816285
2016-02-02,0,447,308,139,0.31096196868008946
2016-02-03,1,455,313,142,0.3120879120879121
2016-02-04,1,489,347,142,0.2903885480572597
2016-02-05,0,535,370,165,0.308411214953271
2016-02-08,0,451,318,133,0.29490022172949004
2016-02-09,0,360,281,79,0.21944444444444444
2016-02-10,0,351,261,90,0.2564102564102564
2016-02-11,0,486,340,146,0.3004115226337449
2016-02-12,1,437,307,130,0.2974828375286041
2016-02-16,1,543,365,178,0.3278084714548803
2016-02-17,1,416,303,113,0.27163461538461536
2016-02-18,0,413,315,98,0.23728813559322035
2016-02-19,0,400,289,111,0.2775
2016-02-22,1,480,334,146,0.30416666666666664
2016-02-23,0,373,280,93,0.24932975871313673
2016-02-24,1,440,330,110,0.25
2016-02-25,1,493,338,155,0.3144016227180527
2016-02-26,0,422,321,101,0.23933649289099526
2016-02-29,0,488,351,137,0.2807377049180328
2016-03-01,1,438,319,119,0.271689497716895
2016-03-02,1,477,331,146,0.3060796645702306
2016-03-03,1,443,313,130,0.29345372460496616
2016-03-04,1,401,312,89,0.22194513715710723
2016-03-07,1,425,297,128,0.30117647058823527
2016-03-08,0,397,281,116,0.29219143576826195
2016-03-09,1,422,313,109,0.25829383886255924
2016-03-10,0,493,331,162,0.3286004056795132
2016-03-11,1,381,295,86,0.22572178477690288
2016-03-14,1,471,333,138,0.2929936305732484
2016-03-15,1,398,298,100,0.25125628140703515
2016-03-16,1,421,291,130,0.3087885985748218
2016-03-17,1,415,304,111,0.2674698795180723
2016-03-18,1,499,366,133,0.2665330661322645
2016-03-21,1,400,304,96,0.24
2016-03-22,0,410,288,122,0.2975609756097561
2016-03-23,0,490,325,165,0.336734693877551
2016-03-24,1,412,289,123,0.29854368932038833
2016-03-28,1,498,343,155,0.3112449799196787
2016-03-29,1,430,312,118,0.2744186046511628
2016-03-30,1,476,342,134,0.2815126050420168
2016-03-31,0,499,338,161,0.3226452905811623
2016-04-01,1,540,369,171,0.31666666666666665
2016-04-04,0,454,291,163,0.3590308370044053
2016-04-05,0,451,306,145,0.3215077605321508
2016-04-06,1,289,222,67,0.23183391003460208
2016-04-07,0,359,258,101,0.28133704735376047
2016-04-08,1,451,311,140,0.31042128603104213
2016-04-11,0,471,316,155,0.32908704883227174
2016-04-12,1,408,279,129,0.3161764705882353
2016-04-13,1,394,287,107,0.2715736040609137
2016-04-14,1,473,335,138,0.2917547568710359
2016-04-15,0,395,301,94,0.2379746835443038
2016-04-18,1,459,328,131,0.28540305010893247
2016-04-19,1,418,307,111,0.26555023923444976
2016-04-20,1,370,275,95,0.25675675675675674
2016-04-21,0,517,331,186,0.3597678916827853
2016-04-22,1,395,288,107,0.2708860759493671
2016-04-25,0,553,358,195,0.352622061482821
2016-04-26,1,340,262,78,0.22941176470588234
2016-04-27,1,460,331,129,0.28043478260869564
2016-04-28,0,489,359,130,0.2658486707566462
2016-04-29,0,435,324,111,0.25517241379310346
2016-05-02,1,449,329,120,0.267260579064588
2016-05-03,0,465,328,137,0.2946236559139785
2016-05-04,0,477,330,147,0.3081761006289308
2016-05-05,1,409,307,102,0.24938875305623473
2016-05-06,1,472,337,135,0.2860169491525424
2016-05-09,0,451,324,127,0.28159645232815966
2016-05-10,1,497,347,150,0.30181086519114686
2016-05-11,0,525,366,159,0.3028571428571429
2016-05-12,1,435,314,121,0.27816091954022987
2016-05-13,0,565,388,177,0.31327433628318585
2016-05-16,1,508,363,145,0.2854330708661417
2016-05-17,0,501,362,139,0.2774451097804391
2016-05-18,0,462,317,145,0.31385281385281383
2016-05-19,0,459,323,136,0.2962962962962963
2016-05-20,1,398,286,112,0.2814070351758794
2016-05-23,0,442,298,144,0.3257918552036199
2016-05-24,1,546,381,165,0.3021978021978022
2016-05-25,1,466,330,136,0.2918454935622318
2016-05-26,0,414,298,116,0.28019323671497587
2016-05-27,1,608,388,220,0.3618421052631579
2016-05-31,0,497,358,139,0.2796780684104628
2016-06-01,1,548,375,173,0.3156934306569343
2016-06-02,1,452,327,125,0.27654867256637167
2016-06-03,0,472,342,130,0.2754237288135593
2016-06-06,1,445,324,121,0.27191011235955054
2016-06-07,1,435,322,113,0.2597701149425287
2016-06-08,1,483,344,139,0.28778467908902694
2016-06-09,0,512,365,147,0.287109375
2016-06-10,0,565,378,187,0.3309734513274336
2016-06-13,0,389,286,103,0.2647814910025707
2016-06-14,0,410,298,112,0.2731707317073171
2016-06-15,0,438,313,125,0.2853881278538813
2016-06-16,1,557,376,181,0.3249551166965889
2016-06-17,0,374,276,98,0.2620320855614973
2016-06-20,1,557,392,165,0.296229802513465
2016-06-21,1,545,353,192,0.3522935779816514
2016-06-22,0,528,362,166,0.3143939393939394
2016-06-23,1,416,312,104,0.25
2016-06-24,0,403,243,160,0.3970223325062035
2016-06-27,0,405,268,137,0.33827160493827163
2016-06-28,1,461,317,144,0.3123644251626898
2016-06-29,1,415,287,128,0.30843373493975906
2016-06-30,1,475,331,144,0.3031578947368421
2016-07-01,1,545,381,164,0.30091743119266057
